file,epsilon,QC,1-QS,ret,time
SDN00084_L00010_R00000.txt,0.05,1,0,0,0.1145664609503
SDN00084_L00010_R00000.txt,0.1,1,0,0,0.0743563530268148
SDN00084_L00010_R00000.txt,0.2,1,0,0,0.0759686569799669
SDN00084_L00010_R00000.txt,0.3,1,0,0,0.118223097990267
SDN00084_L00010_R00000.txt,0.4,0.942857142857143,0.108108108108108,0,0.0782023329520598
SDN00084_L00010_R00000.txt,0.5,0.942857142857143,0.108108108108108,0,0.0897407599841245
SDN00085_L00010_R00000.txt,0,1,0,0,0.0635958039783873
SDN00085_L00010_R00000.txt,0.01,1,0,0,0.0632966410485096
SDN00085_L00010_R00000.txt,0.02,1,0,0,0.0651616909890436
SDN00085_L00010_R00000.txt,0.05,1,0,0,0.0706278079887852
SDN00085_L00010_R00000.txt,0.1,1,0,0,0.0708073140121996
SDN00085_L00010_R00000.txt,0.2,1,0,0,0.0751503480132669
SDN00085_L00010_R00000.txt,0.3,1,0,0,0.121280983963516
SDN00085_L00010_R00000.txt,0.4,0.966666666666667,0.0645161290322581,0,0.088107556977775
SDN00085_L00010_R00000.txt,0.5,0.966666666666667,0.0645161290322581,0,0.0799141390016303
SDN00086_L00010_R00000.txt,0,1,0,0,0.0615113059757277
SDN00086_L00010_R00000.txt,0.01,1,0,0,0.0641652780468576
SDN00086_L00010_R00000.txt,0.02,1,0,0,0.109328198013827
SDN00086_L00010_R00000.txt,0.05,1,0,0,0.0695934380055405
SDN00086_L00010_R00000.txt,0.1,1,0,0,0.116305940027814
SDN00086_L00010_R00000.txt,0.2,1,0,0,0.0780015019699931
SDN00086_L00010_R00000.txt,0.3,0.933333333333333,0.125,0,0.0748380480217747
SDN00086_L00010_R00000.txt,0.4,1,0,0,0.127642678970005
SDN00086_L00010_R00000.txt,0.5,0.871428571428571,0.227848101265823,0,0.086604495998472
SDN00087_L00010_R00003.txt,0,1,0,3,0.0281887800083496
SDN00087_L00010_R00003.txt,0.01,1,0,3,0.079218023980502
SDN00087_L00010_R00003.txt,0.02,1,0,3,0.0849032620317303
SDN00087_L00010_R00003.txt,0.05,1,0,3,0.085135639004875
SDN00087_L00010_R00003.txt,0.1,1,0,3,0.121059163997415
SDN00087_L00010_R00003.txt,0.2,0.928571428571429,0.133333333333333,3,0.0741690089926124
SDN00087_L00010_R00003.txt,0.3,1,0,3,0.079518779006321
SDN00087_L00010_R00003.txt,0.4,1,0,3,0.119572321011219
SDN00087_L00010_R00003.txt,0.5,0.895238095238095,0.189655172413793,1,0.0796320869703777
SDN00088_L00010_R00003.txt,0,1,0,3,0.0256762250210159
SDN00088_L00010_R00003.txt,0.01,1,0,3,0.0781747299479321
SDN00088_L00010_R00003.txt,0.02,1,0,3,0.12145935598528
SDN00088_L00010_R00003.txt,0.05,1,0,3,0.0796171299880371
SDN00088_L00010_R00003.txt,0.1,1,0,3,0.119909711007494
SDN00088_L00010_R00003.txt,0.2,1,0,3,0.0818063420010731
SDN00088_L00010_R00003.txt,0.3,1,0,3,0.0905676870024763
SDN00088_L00010_R00003.txt,0.4,0.923809523809524,0.141592920353982,2,0.0821053169784136
SDN00088_L00010_R00003.txt,0.5,0.966666666666667,0.0645161290322581,2,0.0834001850453205
SDN00089_L00010_R00000.txt,0,1,0,0,0.099944801942911
SDN00089_L00010_R00000.txt,0.01,1,0,0,0.0605870529543608
SDN00089_L00010_R00000.txt,0.02,1,0,0,0.104593603988178
SDN00089_L00010_R00000.txt,0.05,1,0,0,0.0652077679987997
SDN00089_L00010_R00000.txt,0.1,1,0,0,0.0706842530053109
SDN00089_L00010_R00000.txt,0.2,1,0,0,0.117066426028032
SDN00089_L00010_R00000.txt,0.3,1,0,0,0.0732658969936892
SDN00089_L00010_R00000.txt,0.4,1,0,0,0.0843097039614804
SDN00089_L00010_R00000.txt,0.5,0.933333333333333,0.125,0,0.130097679037135
SDN00090_L00010_R00003.txt,0,1,0,3,0.0265307900262997
SDN00090_L00010_R00003.txt,0.01,1,0,3,0.0787109149969183
SDN00090_L00010_R00003.txt,0.02,1,0,3,0.0821085260249674
SDN00090_L00010_R00003.txt,0.05,1,0,3,0.128090601006988
SDN00090_L00010_R00003.txt,0.1,1,0,3,0.083643738005776
SDN00090_L00010_R00003.txt,0.2,1,0,3,0.083062254008837
SDN00090_L00010_R00003.txt,0.3,1,0,3,0.130384640011471
SDN00090_L00010_R00003.txt,0.4,0.966666666666667,0.0645161290322581,2,0.082417405967135
SDN00090_L00010_R00003.txt,0.5,0.861904761904762,0.242677824267782,1,0.0914852559799328
SDN00091_L00010_R00003.txt,0,1,0,3,0.0288187279948033
SDN00091_L00010_R00003.txt,0.01,1,0,3,0.126128064992372
SDN00091_L00010_R00003.txt,0.02,1,0,3,0.0858039049780928
SDN00091_L00010_R00003.txt,0.05,1,0,3,0.0896233710227534
SDN00091_L00010_R00003.txt,0.1,1,0,3,0.132932615990285
SDN00091_L00010_R00003.txt,0.2,1,0,3,0.091018075007014
SDN00091_L00010_R00003.txt,0.3,1,0,3,0.138336790958419
SDN00091_L00010_R00003.txt,0.4,1,0,3,0.0907500789617188
SDN00091_L00010_R00003.txt,0.5,0.904761904761905,0.173913043478261,2,0.0910809619817883
SDN00092_L00010_R00003.txt,0,1,0,3,0.0282667609862983
SDN00092_L00010_R00003.txt,0.01,1,0,3,0.121893592993729
SDN00092_L00010_R00003.txt,0.02,1,0,3,0.0771020160173066
SDN00092_L00010_R00003.txt,0.05,1,0,3,0.122384312970098
SDN00092_L00010_R00003.txt,0.1,1,0,3,0.0810690229991451
SDN00092_L00010_R00003.txt,0.2,1,0,3,0.079561049991753
SDN00092_L00010_R00003.txt,0.3,1,0,3,0.130296126997564
SDN00092_L00010_R00003.txt,0.4,1,0,3,0.0814466429874301
SDN00092_L00010_R00003.txt,0.5,0.823809523809524,0.299595141700405,2,0.13507793599274
SDN00093_L00010_R00003.txt,0,1,0,3,0.0428062179707922
SDN00093_L00010_R00003.txt,0.01,1,0,3,0.093645563989412
SDN00093_L00010_R00003.txt,0.02,1,0,3,0.133362404012587
SDN00093_L00010_R00003.txt,0.05,1,0,3,0.0952954980311915
SDN00093_L00010_R00003.txt,0.1,1,0,3,0.138595020980574
SDN00093_L00010_R00003.txt,0.2,0.966666666666667,0.0645161290322581,2,0.094778219005093
SDN00093_L00010_R00003.txt,0.3,0.966666666666667,0.0645161290322581,2,0.1395214459626
SDN00093_L00010_R00003.txt,0.4,1,0,3,0.0986838910030201
SDN00093_L00010_R00003.txt,0.5,0.566666666666667,0.604651162790698,0,0.0909317889600061
SDN00094_L00010_R00002.txt,0,1,0,2,0.0174392460030504
SDN00094_L00010_R00002.txt,0.01,1,0,2,0.079145290015731
SDN00094_L00010_R00002.txt,0.02,1,0,2,0.0755852680304088
SDN00094_L00010_R00002.txt,0.05,1,0,2,0.12024336901959
SDN00094_L00010_R00002.txt,0.1,1,0,2,0.0844836389878765
SDN00094_L00010_R00002.txt,0.2,1,0,2,0.081168289994821
SDN00094_L00010_R00002.txt,0.3,1,0,2,0.125497287954204
SDN00094_L00010_R00002.txt,0.4,1,0,2,0.0890355299925432
SDN00094_L00010_R00002.txt,0.5,0.871428571428571,0.227848101265823,1,0.134433861996513
SDN00095_L00010_R00003.txt,0,1,0,3,0.0401495529804379
SDN00095_L00010_R00003.txt,0.01,1,0,3,0.0812461209716275
SDN00095_L00010_R00003.txt,0.02,1,0,3,0.120443687017541
SDN00095_L00010_R00003.txt,0.05,1,0,3,0.0828637860249728
SDN00095_L00010_R00003.txt,0.1,1,0,3,0.126182178035378
SDN00095_L00010_R00003.txt,0.2,1,0,3,0.0824402239522897
SDN00095_L00010_R00003.txt,0.3,1,0,3,0.12838119402295
SDN00095_L00010_R00003.txt,0.4,1,0,3,0.0816844300134108
SDN00095_L00010_R00003.txt,0.5,0.861904761904762,0.242677824267782,2,0.0850226209731773
SDN00096_L00010_R00002.txt,0,1,0,2,0.0699740939890035
SDN00096_L00010_R00002.txt,0.01,1,0,2,0.0770529130240902
SDN00096_L00010_R00002.txt,0.02,1,0,2,0.0806767079629935
SDN00096_L00010_R00002.txt,0.05,1,0,2,0.119683476979844
SDN00096_L00010_R00002.txt,0.1,1,0,2,0.0828681020066142
SDN00096_L00010_R00002.txt,0.2,0.966666666666667,0.0645161290322581,1,0.120606056996621
SDN00096_L00010_R00002.txt,0.3,1,0,2,0.0865676230168901
SDN00096_L00010_R00002.txt,0.4,0.966666666666667,0.0645161290322581,1,0.125441481999587
SDN00096_L00010_R00002.txt,0.5,0.966666666666667,0.0645161290322581,1,0.0804402850335464
SDN00097_L00010_R00003.txt,0,1,0,3,0.027895208040718
SDN00097_L00010_R00003.txt,0.01,1,0,3,0.119867513945792
SDN00097_L00010_R00003.txt,0.02,1,0,3,0.077206781017594
SDN00097_L00010_R00003.txt,0.05,1,0,3,0.0879215959575959
SDN00097_L00010_R00003.txt,0.1,1,0,3,0.126810033980291
SDN00097_L00010_R00003.txt,0.2,1,0,3,0.0840224789571948
SDN00097_L00010_R00003.txt,0.3,1,0,3,0.0907643269747496
SDN00097_L00010_R00003.txt,0.4,1,0,3,0.133382941014133
SDN00097_L00010_R00003.txt,0.5,0.966666666666667,0.0645161290322581,2,0.0850441670045257
SDN00098_L00010_R00002.txt,0,1,0,2,0.0217366339638829
SDN00098_L00010_R00002.txt,0.01,1,0,2,0.113257971999701
SDN00098_L00010_R00002.txt,0.02,1,0,2,0.0773609949974343
SDN00098_L00010_R00002.txt,0.05,1,0,2,0.0722127180197276
SDN00098_L00010_R00002.txt,0.1,1,0,2,0.117859093996231
SDN00098_L00010_R00002.txt,0.2,1,0,2,0.0773769859806635
SDN00098_L00010_R00002.txt,0.3,0.928571428571429,0.133333333333333,2,0.121653329988476
SDN00098_L00010_R00002.txt,0.4,0.966666666666667,0.0645161290322581,3,0.0749522960395552
SDN00098_L00010_R00002.txt,0.5,0.838095238095238,0.278688524590164,3,0.0777423339895904
SDN00099_L00010_R00002.txt,0,1,0,2,0.0174924270249903
SDN00099_L00010_R00002.txt,0.01,1,0,2,0.114249808015302
SDN00099_L00010_R00002.txt,0.02,1,0,2,0.0732062910101377
SDN00099_L00010_R00002.txt,0.05,1,0,2,0.0770241449936293
SDN00099_L00010_R00002.txt,0.1,1,0,2,0.0791177970240824
SDN00099_L00010_R00002.txt,0.2,1,0,2,0.0795512600452639
SDN00099_L00010_R00002.txt,0.3,0.966666666666667,0.0645161290322581,3,0.128138512023725
SDN00099_L00010_R00002.txt,0.4,1,0,2,0.0862765299971215
SDN00099_L00010_R00002.txt,0.5,0.852380952380952,0.257261410788382,1,0.086174129974097
SDN00100_L00010_R00003.txt,0,1,0,3,0.0274364519864321
SDN00100_L00010_R00003.txt,0.01,1,0,3,0.0803468879894353
SDN00100_L00010_R00003.txt,0.02,1,0,3,0.0826240769820288
SDN00100_L00010_R00003.txt,0.05,1,0,3,0.126268414955121
SDN00100_L00010_R00003.txt,0.1,1,0,3,0.0846987079712562
SDN00100_L00010_R00003.txt,0.2,1,0,3,0.0859142629778944
SDN00100_L00010_R00003.txt,0.3,0.847619047619048,0.264462809917355,2,0.126033353037201
SDN00100_L00010_R00003.txt,0.4,1,0,3,0.0864371389616281
SDN00100_L00010_R00003.txt,0.5,0.819047619047619,0.306451612903226,3,0.0837819810258225
SDN00101_L00015_R00005.txt,0,1,0,5,0.291597716975957
SDN00101_L00015_R00005.txt,0.01,1,0,5,0.88655859202845
SDN00101_L00015_R00005.txt,0.02,1,0,5,0.798224633967038
SDN00101_L00015_R00005.txt,0.05,1,0,5,0.756047773000319
SDN00101_L00015_R00005.txt,0.1,1,0,5,0.761783362017013
SDN00101_L00015_R00005.txt,0.2,0.991208791208791,0.0174291938997821,5,0.862996676005423
SDN00101_L00015_R00005.txt,0.3,0.978021978021978,0.043010752688172,4,0.713114406040404
SDN00101_L00015_R00005.txt,0.4,0.991208791208791,0.0174291938997821,5,0.736789912043605
SDN00101_L00015_R00005.txt,0.5,0.931135531135531,0.128855380397533,2,1.13699912198354
SDN00102_L00015_R00002.txt,0,1,0,2,0.215015603986103
SDN00102_L00015_R00002.txt,0.01,1,0,2,0.850887362030335
SDN00102_L00015_R00002.txt,0.02,1,0,2,0.646977521013469
SDN00102_L00015_R00002.txt,0.05,1,0,2,0.647404193005059
SDN00102_L00015_R00002.txt,0.1,1,0,2,0.689913913025521
SDN00102_L00015_R00002.txt,0.2,1,0,2,0.916395145002753
SDN00102_L00015_R00002.txt,0.3,0.969230769230769,0.0597014925373134,2,0.727970894949976
SDN00102_L00015_R00002.txt,0.4,1,0,2,0.750681623991113
SDN00102_L00015_R00002.txt,0.5,0.951648351648352,0.0922431865828092,1,0.797517471015453
SDN00103_L00015_R00001.txt,0,1,0,1,0.857281300995965
SDN00103_L00015_R00001.txt,0.01,1,0,1,0.988069978018757
SDN00103_L00015_R00001.txt,0.02,1,0,1,1.0183249990223
SDN00103_L00015_R00001.txt,0.05,1,0,1,1.00631081900792
SDN00103_L00015_R00001.txt,0.1,1,0,1,1.03103692998411
SDN00103_L00015_R00001.txt,0.2,0.983882783882784,0.0317231434751262,1,1.01597186399158
SDN00103_L00015_R00001.txt,0.3,1,0,1,1.05767612997442
SDN00103_L00015_R00001.txt,0.4,0.945054945054945,0.104166666666667,1,0.924183710012585
SDN00103_L00015_R00001.txt,0.5,0.904029304029304,0.175133689839572,1,1.10590226802742
SDN00104_L00015_R00000.txt,0,1,0,0,0.656312085979153
SDN00104_L00015_R00000.txt,0.01,1,0,0,0.552968431962654
SDN00104_L00015_R00000.txt,0.02,1,0,0,0.756977092998568
SDN00104_L00015_R00000.txt,0.05,1,0,0,0.800780627003405
SDN00104_L00015_R00000.txt,0.1,1,0,0,0.781725168984849
SDN00104_L00015_R00000.txt,0.2,1,0,0,0.795341287041083
SDN00104_L00015_R00000.txt,0.3,1,0,0,0.632921629992779
SDN00104_L00015_R00000.txt,0.4,0.983882783882784,0.0317231434751262,0,0.929787839995697
SDN00104_L00015_R00000.txt,0.5,0.961904761904762,0.073394495412844,0,1.1004056300153
SDN00105_L00015_R00004.txt,0,1,0,4,0.313544964999892
SDN00105_L00015_R00004.txt,0.01,1,0,4,0.808705727977213
SDN00105_L00015_R00004.txt,0.02,1,0,4,0.764519943972118
SDN00105_L00015_R00004.txt,0.05,1,0,4,0.723134504980408
SDN00105_L00015_R00004.txt,0.1,1,0,4,0.726051670964807
SDN00105_L00015_R00004.txt,0.2,1,0,4,0.731875151046552
SDN00105_L00015_R00004.txt,0.3,0.991208791208791,0.0174291938997821,3,0.76260125200497
SDN00105_L00015_R00004.txt,0.4,0.991208791208791,0.0174291938997821,4,0.777437512995675
SDN00105_L00015_R00004.txt,0.5,0.956043956043956,0.0842105263157895,3,0.994015312986448
SDN00106_L00015_R00004.txt,0,1,0,4,0.198177118960302
SDN00106_L00015_R00004.txt,0.01,1,0,4,0.91143432399258
SDN00106_L00015_R00004.txt,0.02,1,0,4,0.949765709985513
SDN00106_L00015_R00004.txt,0.05,1,0,4,0.847179121046793
SDN00106_L00015_R00004.txt,0.1,1,0,4,0.971222647000104
SDN00106_L00015_R00004.txt,0.2,1,0,4,0.891494866984431
SDN00106_L00015_R00004.txt,0.3,0.960439560439561,0.0761099365750529,3,0.620618960994761
SDN00106_L00015_R00004.txt,0.4,0.969230769230769,0.0597014925373134,2,0.748669527005404
SDN00106_L00015_R00004.txt,0.5,0.951648351648352,0.0922431865828092,3,0.922426185978111
SDN00107_L00015_R00002.txt,0,1,0,2,0.655549874994904
SDN00107_L00015_R00002.txt,0.01,1,0,2,0.85989033599617
SDN00107_L00015_R00002.txt,0.02,1,0,2,1.02034200401977
SDN00107_L00015_R00002.txt,0.05,1,0,2,0.992387534002774
SDN00107_L00015_R00002.txt,0.1,1,0,2,1.09550539200427
SDN00107_L00015_R00002.txt,0.2,0.964835164835165,0.0679405520169851,2,0.913651192036923
SDN00107_L00015_R00002.txt,0.3,0.971428571428571,0.0555555555555556,2,0.989537476969417
SDN00107_L00015_R00002.txt,0.4,0.991208791208791,0.0174291938997821,1,1.25784512399696
SDN00107_L00015_R00002.txt,0.5,0.892307692307692,0.194444444444444,1,0.977112330961973
SDN00108_L00015_R00004.txt,0,1,0,4,0.170168674027082
SDN00108_L00015_R00004.txt,0.01,1,0,4,0.852976443013176
SDN00108_L00015_R00004.txt,0.02,1,0,4,0.653733938990627
SDN00108_L00015_R00004.txt,0.05,1,0,4,0.83182478195522
SDN00108_L00015_R00004.txt,0.1,1,0,4,0.801979816984385
SDN00108_L00015_R00004.txt,0.2,0.973626373626374,0.0513918629550321,3,0.804814744042233
SDN00108_L00015_R00004.txt,0.3,1,0,4,0.769500383990817
SDN00108_L00015_R00004.txt,0.4,0.935531135531136,0.121128699242946,3,0.727489621029235
SDN00108_L00015_R00004.txt,0.5,0.922344322344322,0.14411964649898,2,0.973647369013634
SDN00109_L00015_R00002.txt,0,1,0,2,0.536624832951929
SDN00109_L00015_R00002.txt,0.01,1,0,2,1.13724153803196
SDN00109_L00015_R00002.txt,0.02,1,0,2,1.00688028900186
SDN00109_L00015_R00002.txt,0.05,1,0,2,1.19901063200086
SDN00109_L00015_R00002.txt,0.1,1,0,2,1.12720579799498
SDN00109_L00015_R00002.txt,0.2,1,0,2,1.13253966596676
SDN00109_L00015_R00002.txt,0.3,1,0,2,1.03781610296574
SDN00109_L00015_R00002.txt,0.4,1,0,2,1.16164763300912
SDN00109_L00015_R00002.txt,0.5,0.875457875457876,0.221498371335505,1,1.12268433795543
SDN00110_L00015_R00000.txt,0,1,0,0,0.535777212004177
SDN00110_L00015_R00000.txt,0.01,1,0,0,0.663199403963517
SDN00110_L00015_R00000.txt,0.02,1,0,0,0.80280510900775
SDN00110_L00015_R00000.txt,0.05,1,0,0,0.509168140997645
SDN00110_L00015_R00000.txt,0.1,1,0,0,0.822720550990198
SDN00110_L00015_R00000.txt,0.2,0.983882783882784,0.0317231434751262,0,0.633161976002157
SDN00110_L00015_R00000.txt,0.3,1,0,0,0.723123283998575
SDN00110_L00015_R00000.txt,0.4,1,0,0,0.856674266979098
SDN00110_L00015_R00000.txt,0.5,0.991208791208791,0.0174291938997821,0,0.948969118006062
SDN00111_L00015_R00000.txt,0,1,0,0,0.475934508023784
SDN00111_L00015_R00000.txt,0.01,1,0,0,0.794299859961029
SDN00111_L00015_R00000.txt,0.02,1,0,0,0.586808593012393
SDN00111_L00015_R00000.txt,0.05,1,0,0,0.92215593799483
SDN00111_L00015_R00000.txt,0.1,1,0,0,0.653043621045072
SDN00111_L00015_R00000.txt,0.2,1,0,0,0.622859968978446
SDN00111_L00015_R00000.txt,0.3,0.978021978021978,0.043010752688172,0,1.00889126997208
SDN00111_L00015_R00000.txt,0.4,0.934065934065934,0.123711340206186,0,0.900912720011547
SDN00111_L00015_R00000.txt,0.5,1,0,0,0.972375064971857
SDN00112_L00015_R00001.txt,0,1,0,1,0.41626691602869
SDN00112_L00015_R00001.txt,0.01,1,0,1,0.936027389019728
SDN00112_L00015_R00001.txt,0.02,1,0,1,0.959755151008721
SDN00112_L00015_R00001.txt,0.05,1,0,1,0.993728499975987
SDN00112_L00015_R00001.txt,0.1,1,0,1,1.13905142003205
SDN00112_L00015_R00001.txt,0.2,1,0,1,0.959056382009294
SDN00112_L00015_R00001.txt,0.3,0.991208791208791,0.0174291938997821,1,0.982084346993361
SDN00112_L00015_R00001.txt,0.4,1,0,1,1.15857860300457
SDN00112_L00015_R00001.txt,0.5,0.923809523809524,0.141592920353982,2,1.15992782602552
SDN00113_L00015_R00005.txt,0,1,0,5,0.311841411981732
SDN00113_L00015_R00005.txt,0.01,1,0,5,0.874160634004511
SDN00113_L00015_R00005.txt,0.02,1,0,5,0.649005811021198
SDN00113_L00015_R00005.txt,0.05,1,0,5,0.636058873962611
SDN00113_L00015_R00005.txt,0.1,1,0,5,0.790113987983204
SDN00113_L00015_R00005.txt,0.2,0.957509157509158,0.0815179198875615,4,0.806397223030217
SDN00113_L00015_R00005.txt,0.3,1,0,5,0.735459689982235
SDN00113_L00015_R00005.txt,0.4,1,0,5,0.74618991400348
SDN00113_L00015_R00005.txt,0.5,0.991208791208791,0.0174291938997821,4,0.930735210014973
SDN00114_L00015_R00004.txt,0,1,0,4,0.215324975026306
SDN00114_L00015_R00004.txt,0.01,1,0,4,0.916821744991466
SDN00114_L00015_R00004.txt,0.02,1,0,4,0.76773885905277
SDN00114_L00015_R00004.txt,0.05,1,0,4,0.732534292968921
SDN00114_L00015_R00004.txt,0.1,1,0,4,0.91256942198379
SDN00114_L00015_R00004.txt,0.2,1,0,4,0.903477434010711
SDN00114_L00015_R00004.txt,0.3,1,0,4,0.986895295965951
SDN00114_L00015_R00004.txt,0.4,1,0,4,0.810513650008943
SDN00114_L00015_R00004.txt,0.5,0.923076923076923,0.142857142857143,1,0.983978710020892
SDN00115_L00015_R00003.txt,0,1,0,3,0.397125503979623
SDN00115_L00015_R00003.txt,0.01,1,0,3,0.90192884998396
SDN00115_L00015_R00003.txt,0.02,1,0,3,0.989828778023366
SDN00115_L00015_R00003.txt,0.05,1,0,3,0.762741039972752
SDN00115_L00015_R00003.txt,0.1,1,0,3,0.957058663014323
SDN00115_L00015_R00003.txt,0.2,0.976556776556777,0.0458124552612742,3,0.647560356010217
SDN00115_L00015_R00003.txt,0.3,1,0,3,0.676038570003584
SDN00115_L00015_R00003.txt,0.4,1,0,3,0.786924467014615
SDN00115_L00015_R00003.txt,0.5,0.943589743589744,0.106796116504854,2,0.966367012006231
SDN00116_L00015_R00003.txt,0,1,0,3,0.217708194046281
SDN00116_L00015_R00003.txt,0.01,1,0,3,0.596762305998709
SDN00116_L00015_R00003.txt,0.02,1,0,3,0.656386085029226
SDN00116_L00015_R00003.txt,0.05,1,0,3,0.871164964977652
SDN00116_L00015_R00003.txt,0.1,1,0,3,0.701982218015473
SDN00116_L00015_R00003.txt,0.2,0.991208791208791,0.0174291938997821,4,0.695626609027386
SDN00116_L00015_R00003.txt,0.3,1,0,3,0.787414252001327
SDN00116_L00015_R00003.txt,0.4,0.991208791208791,0.0174291938997821,3,0.799611474969424
SDN00116_L00015_R00003.txt,0.5,0.928205128205128,0.133971291866029,1,1.10479383799247
SDN00117_L00015_R00005.txt,0,1,0,5,0.206625597027596
SDN00117_L00015_R00005.txt,0.01,1,0,5,0.720170290966053
SDN00117_L00015_R00005.txt,0.02,1,0,5,0.736716780986171
SDN00117_L00015_R00005.txt,0.05,1,0,5,0.858533031016123
SDN00117_L00015_R00005.txt,0.1,1,0,5,0.833572526986245
SDN00117_L00015_R00005.txt,0.2,1,0,5,0.659281596017536
SDN00117_L00015_R00005.txt,0.3,1,0,5,0.876051383034792
SDN00117_L00015_R00005.txt,0.4,1,0,5,0.918408719997387
SDN00117_L00015_R00005.txt,0.5,0.975091575091575,0.0486061472480343,5,0.685952272033319
SDN00118_L00015_R00001.txt,0,1,0,1,0.392332501010969
SDN00118_L00015_R00001.txt,0.01,1,0,1,1.00354566599708
SDN00118_L00015_R00001.txt,0.02,1,0,1,1.16410615999484
SDN00118_L00015_R00001.txt,0.05,1,0,1,1.14207431604154
SDN00118_L00015_R00001.txt,0.1,1,0,1,1.15748454100685
SDN00118_L00015_R00001.txt,0.2,1,0,1,1.0543516749749
SDN00118_L00015_R00001.txt,0.3,1,0,1,1.10625222104136
SDN00118_L00015_R00001.txt,0.4,1,0,1,1.0816379369935
SDN00118_L00015_R00001.txt,0.5,0.931135531135531,0.128855380397533,1,1.06089852500008
SDN00119_L00015_R00005.txt,0,1,0,5,0.206519631959964
SDN00119_L00015_R00005.txt,0.01,1,0,5,0.800382300978527
SDN00119_L00015_R00005.txt,0.02,1,0,5,0.817826314014383
SDN00119_L00015_R00005.txt,0.05,1,0,5,0.654433346993756
SDN00119_L00015_R00005.txt,0.1,1,0,5,0.66431806399487
SDN00119_L00015_R00005.txt,0.2,0.991208791208791,0.0174291938997821,4,0.839830499025993
SDN00119_L00015_R00005.txt,0.3,0.982417582417582,0.0345572354211663,3,0.853402198001277
SDN00119_L00015_R00005.txt,0.4,0.982417582417582,0.0345572354211663,3,0.870871122984681
SDN00119_L00015_R00005.txt,0.5,0.941391941391941,0.110726643598616,4,1.0778813699726
SDN00120_L00015_R00004.txt,0,1,0,4,0.234297209011856
SDN00120_L00015_R00004.txt,0.01,1,0,4,0.963340633024927
SDN00120_L00015_R00004.txt,0.02,1,0,4,0.897198599996045
SDN00120_L00015_R00004.txt,0.05,1,0,4,0.761666607984807
SDN00120_L00015_R00004.txt,0.1,1,0,4,0.718999642005656
SDN00120_L00015_R00004.txt,0.2,1,0,4,0.986590284039266
SDN00120_L00015_R00004.txt,0.3,0.991208791208791,0.0174291938997821,3,0.955298814980779
SDN00120_L00015_R00004.txt,0.4,0.982417582417582,0.0345572354211663,3,1.0513870610157
SDN00120_L00015_R00004.txt,0.5,0.991208791208791,0.0174291938997821,3,1.04129878000822
SDN00121_L00015_R00002.txt,0,1,0,2,0.809628957998939
SDN00121_L00015_R00002.txt,0.01,1,0,2,0.768664861039724
SDN00121_L00015_R00002.txt,0.02,1,0,2,0.725259616971016
SDN00121_L00015_R00002.txt,0.05,1,0,2,0.8206746460055
SDN00121_L00015_R00002.txt,0.1,1,0,2,0.849442497012205
SDN00121_L00015_R00002.txt,0.2,1,0,2,0.851563100994099
SDN00121_L00015_R00002.txt,0.3,1,0,2,0.851268301019445
SDN00121_L00015_R00002.txt,0.4,0.956776556776557,0.0828651685393258,2,0.907412402040791
SDN00121_L00015_R00002.txt,0.5,0.832234432234432,0.28732747804266,2,0.798116497986484
SDN00122_L00015_R00005.txt,0,1,0,5,0.197816232976038
SDN00122_L00015_R00005.txt,0.01,1,0,5,0.612580823013559
SDN00122_L00015_R00005.txt,0.02,1,0,5,0.614507473015692
SDN00122_L00015_R00005.txt,0.05,1,0,5,0.826589481031988
SDN00122_L00015_R00005.txt,0.1,1,0,5,0.572460846044123
SDN00122_L00015_R00005.txt,0.2,1,0,5,0.714037753990851
SDN00122_L00015_R00005.txt,0.3,0.93992673992674,0.11333794056669,3,0.75878437096253
SDN00122_L00015_R00005.txt,0.4,0.991208791208791,0.0174291938997821,5,0.595748380001169
SDN00122_L00015_R00005.txt,0.5,0.906227106227106,0.171466845277964,4,0.706702517054509
SDN00123_L00015_R00000.txt,0,1,0,0,0.834050288016442
SDN00123_L00015_R00000.txt,0.01,1,0,0,0.805452577013057
SDN00123_L00015_R00000.txt,0.02,1,0,0,0.584955137979705
SDN00123_L00015_R00000.txt,0.05,1,0,0,0.717401857022196
SDN00123_L00015_R00000.txt,0.1,1,0,0,0.892777715984266
SDN00123_L00015_R00000.txt,0.2,1,0,0,0.758400388993323
SDN00123_L00015_R00000.txt,0.3,1,0,0,0.850955836009234
SDN00123_L00015_R00000.txt,0.4,0.991208791208791,0.0174291938997821,0,0.924533479963429
SDN00123_L00015_R00000.txt,0.5,0.978021978021978,0.043010752688172,0,0.917476884962525
SDN00124_L00015_R00003.txt,0,1,0,3,0.224885751027614
SDN00124_L00015_R00003.txt,0.01,1,0,3,0.62866791599663
SDN00124_L00015_R00003.txt,0.02,1,0,3,0.90518201503437
SDN00124_L00015_R00003.txt,0.05,1,0,3,0.648913388024084
SDN00124_L00015_R00003.txt,0.1,1,0,3,0.888648891006596
SDN00124_L00015_R00003.txt,0.2,1,0,3,0.589061301026959
SDN00124_L00015_R00003.txt,0.3,0.969230769230769,0.0597014925373134,2,0.835957220988348
SDN00124_L00015_R00003.txt,0.4,0.973626373626374,0.0513918629550321,4,0.584938512009103
SDN00124_L00015_R00003.txt,0.5,0.991208791208791,0.0174291938997821,3,1.0899375579902
SDN00125_L00015_R00000.txt,0,1,0,0,0.5010010219994
