file 	 epsilon 	 QC 	 QS 	 QCprime 	 ret 	 time 
SDN00172_L00015_R00003.txt	0	1.0	0.0	1.0	3	0.2632543520303443
SDN00172_L00015_R00003.txt	0.01	1.0	0.0	1.0	3	0.8576532499864697
SDN00172_L00015_R00003.txt	0.02	1.0	0.0	1.0	3	0.9063903330243193
SDN00172_L00015_R00003.txt	0.05	1.0	0.0	1.0	3	0.8382222719956189
SDN00172_L00015_R00003.txt	0.1	1.0	0.0	1.0	3	0.8291472640121356
SDN00172_L00015_R00003.txt	0.2	1.0	0.0	1.0	3	0.7194233600166626
SDN00172_L00015_R00003.txt	0.3	0.9692307692307692	0.05970149253731343	0.9686192468619247	1	1.0047046720283106
SDN00172_L00015_R00003.txt	0.4	0.9472527472527472	0.10020876826722339	0.9597069597069597	2	0.9531672269804403
SDN00172_L00015_R00003.txt	0.5	0.9282051282051282	0.1339712918660287	0.9385065885797951	2	0.7445043359766714
SDN00173_L00015_R00003.txt	0	1.0	0.0	1.0	3	0.29425393702695146
SDN00173_L00015_R00003.txt	0.01	1.0	0.0	1.0	3	0.9380759940249845
SDN00173_L00015_R00003.txt	0.02	1.0	0.0	1.0	3	0.8440418200334534
SDN00173_L00015_R00003.txt	0.05	1.0	0.0	1.0	3	1.0664479379775003
SDN00173_L00015_R00003.txt	0.1	1.0	0.0	1.0	3	0.9562561890343204
SDN00173_L00015_R00003.txt	0.2	1.0	0.0	1.0	3	1.0381801970070228
SDN00173_L00015_R00003.txt	0.3	0.9516483516483516	0.09224318658280922	0.9497907949790795	1	0.9121740990085527
SDN00173_L00015_R00003.txt	0.4	1.0	0.0	1.0	3	1.038548387994524
SDN00173_L00015_R00003.txt	0.5	0.9120879120879121	0.16161616161616163	0.9092240117130308	2	1.062706868047826
SDN00174_L00015_R00005.txt	0	1.0	0.0	1.0	5	0.23237146995961666
SDN00174_L00015_R00005.txt	0.01	1.0	0.0	1.0	5	0.7170531570445746
SDN00174_L00015_R00005.txt	0.02	1.0	0.0	1.0	5	0.821426332986448
SDN00174_L00015_R00005.txt	0.05	1.0	0.0	1.0	5	0.6495239589712583
SDN00174_L00015_R00005.txt	0.1	1.0	0.0	1.0	5	0.8302185530192219
SDN00174_L00015_R00005.txt	0.2	1.0	0.0	1.0	5	0.8302276959875599
SDN00174_L00015_R00005.txt	0.3	1.0	0.0	1.0	5	0.8327439120039344
SDN00174_L00015_R00005.txt	0.4	0.9824175824175824	0.03455723542116631	0.9829059829059829	3	0.7896892549470067
SDN00174_L00015_R00005.txt	0.5	0.9560439560439561	0.08421052631578947	0.9619326500732065	3	0.9035809960332699
SDN00175_L00015_R00002.txt	0	1.0	0.0	1.0	2	0.19555627304362133
SDN00175_L00015_R00002.txt	0.01	1.0	0.0	1.0	2	0.8206310549867339
SDN00175_L00015_R00002.txt	0.02	1.0	0.0	1.0	2	0.5765815869672224
SDN00175_L00015_R00002.txt	0.05	1.0	0.0	1.0	2	0.8572888929629698
SDN00175_L00015_R00002.txt	0.1	1.0	0.0	1.0	2	0.8444203580147587
SDN00175_L00015_R00002.txt	0.2	0.9912087912087912	0.017429193899782137	0.9917582417582418	3	0.8085019800346345
SDN00175_L00015_R00002.txt	0.3	0.9706959706959707	0.05693950177935943	0.9769874476987448	1	0.6442846409627236
SDN00175_L00015_R00002.txt	0.4	0.9912087912087912	0.017429193899782137	0.9926739926739927	3	0.8301311800023541
SDN00175_L00015_R00002.txt	0.5	0.904029304029304	0.1751336898395722	0.9106881405563689	2	1.0512041709735058
SDN00176_L00015_R00001.txt	0	1.0	0.0	1.0	1	0.567017090972513
SDN00176_L00015_R00001.txt	0.01	1.0	0.0	1.0	1	1.0101946750073694
SDN00176_L00015_R00001.txt	0.02	1.0	0.0	1.0	1	1.0094063259894028
SDN00176_L00015_R00001.txt	0.05	1.0	0.0	1.0	1	1.0501383840455674
SDN00176_L00015_R00001.txt	0.1	1.0	0.0	1.0	1	1.0361938690184616
SDN00176_L00015_R00001.txt	0.2	0.9838827838827838	0.03172314347512617	0.9816849816849816	1	1.0434154589893296
SDN00176_L00015_R00001.txt	0.3	1.0	0.0	1.0	1	1.0539449009811506
SDN00176_L00015_R00001.txt	0.4	0.9245421245421246	0.14032697547683923	0.9340659340659341	1	1.0577356859575957
SDN00176_L00015_R00001.txt	0.5	0.9025641025641026	0.17757009345794392	0.9077598828696926	2	0.9409842449822463
SDN00177_L00015_R00000.txt	0	1.0	0.0	1.0	0	0.5268855000031181
SDN00177_L00015_R00000.txt	0.01	1.0	0.0	1.0	0	0.7620813099783845
SDN00177_L00015_R00000.txt	0.02	1.0	0.0	1.0	0	0.7903828640119173
SDN00177_L00015_R00000.txt	0.05	1.0	0.0	1.0	0	0.5445335920085199
SDN00177_L00015_R00000.txt	0.1	1.0	0.0	1.0	0	0.7401239920291118
SDN00177_L00015_R00000.txt	0.2	1.0	0.0	1.0	0	0.7938885519979522
SDN00177_L00015_R00000.txt	0.3	1.0	0.0	1.0	0	0.5907708709710278
SDN00177_L00015_R00000.txt	0.4	1.0	0.0	1.0	0	0.6277555369888432
SDN00177_L00015_R00000.txt	0.5	0.9912087912087912	0.017429193899782137	0.9912152269399708	0	1.0004114150069654
SDN00178_L00015_R00005.txt	0	1.0	0.0	1.0	5	0.2383783750119619
SDN00178_L00015_R00005.txt	0.01	1.0	0.0	1.0	5	0.6265597999445163
SDN00178_L00015_R00005.txt	0.02	1.0	0.0	1.0	5	0.7926332239876501
SDN00178_L00015_R00005.txt	0.05	1.0	0.0	1.0	5	0.8293321559904143
SDN00178_L00015_R00005.txt	0.1	1.0	0.0	1.0	5	0.5801486090058461
SDN00178_L00015_R00005.txt	0.2	0.9912087912087912	0.017429193899782137	0.9926739926739927	4	0.7711441119899973
SDN00178_L00015_R00005.txt	0.3	0.9912087912087912	0.017429193899782137	0.9926778242677824	4	0.7945237130043097
SDN00178_L00015_R00005.txt	0.4	0.9604395604395605	0.07610993657505286	0.9682539682539683	3	0.5865224890294485
SDN00178_L00015_R00005.txt	0.5	0.9912087912087912	0.017429193899782137	0.9926793557833089	4	0.9635635979939252
SDN00179_L00015_R00001.txt	0	1.0	0.0	1.0	1	0.49934351100819185
SDN00179_L00015_R00001.txt	0.01	1.0	0.0	1.0	1	0.8413462289609015
SDN00179_L00015_R00001.txt	0.02	1.0	0.0	1.0	1	0.9494067360064946
SDN00179_L00015_R00001.txt	0.05	1.0	0.0	1.0	1	0.8479817979969084
SDN00179_L00015_R00001.txt	0.1	1.0	0.0	1.0	1	0.9368421489489265
SDN00179_L00015_R00001.txt	0.2	1.0	0.0	1.0	1	0.9561399480444379
SDN00179_L00015_R00001.txt	0.3	0.9765567765567765	0.04581245526127416	0.9748953974895398	1	0.9030130429891869
SDN00179_L00015_R00001.txt	0.4	0.9750915750915751	0.04860614724803431	0.9804639804639804	2	0.7478624359937385
SDN00179_L00015_R00001.txt	0.5	0.9340659340659341	0.12371134020618557	0.9385065885797951	1	1.0288360580452718
SDN00180_L00015_R00001.txt	0	1.0	0.0	1.0	1	0.15438701899256557
SDN00180_L00015_R00001.txt	0.01	1.0	0.0	1.0	1	1.000281199987512
SDN00180_L00015_R00001.txt	0.02	1.0	0.0	1.0	1	0.9234947389923036
SDN00180_L00015_R00001.txt	0.05	1.0	0.0	1.0	1	0.7506884890026413
SDN00180_L00015_R00001.txt	0.1	0.9912087912087912	0.017429193899782137	0.9951179820992677	2	0.8881822869880125
SDN00180_L00015_R00001.txt	0.2	1.0	0.0	1.0	1	0.7279621259658597
SDN00180_L00015_R00001.txt	0.3	0.9677655677655678	0.06245564229950319	0.9738493723849372	2	0.9368431700277142
SDN00180_L00015_R00001.txt	0.4	0.9912087912087912	0.017429193899782137	0.9914529914529915	1	1.0269259799970314
SDN00180_L00015_R00001.txt	0.5	0.9545787545787546	0.08689558514365803	0.9575402635431918	1	0.7965369009762071
SDN00181_L00015_R00000.txt	0	1.0	0.0	1.0	0	0.5358027039910667
SDN00181_L00015_R00000.txt	0.01	1.0	0.0	1.0	0	0.45522440201602876
SDN00181_L00015_R00000.txt	0.02	1.0	0.0	1.0	0	0.9186320019653067
SDN00181_L00015_R00000.txt	0.05	1.0	0.0	1.0	0	0.5358556780265644
SDN00181_L00015_R00000.txt	0.1	1.0	0.0	1.0	0	0.577957856003195
SDN00181_L00015_R00000.txt	0.2	1.0	0.0	1.0	0	0.5531505920225754
SDN00181_L00015_R00000.txt	0.3	1.0	0.0	1.0	0	0.6150060030049644
SDN00181_L00015_R00000.txt	0.4	1.0	0.0	1.0	0	0.8143445539753884
SDN00181_L00015_R00000.txt	0.5	0.936996336996337	0.11853893866299105	0.9531478770131772	0	0.729375399008859
SDN00182_L00015_R00001.txt	0	1.0	0.0	1.0	1	0.3244490390061401
SDN00182_L00015_R00001.txt	0.01	1.0	0.0	1.0	1	1.0335179310059175
SDN00182_L00015_R00001.txt	0.02	1.0	0.0	1.0	1	1.1126319179893471
SDN00182_L00015_R00001.txt	0.05	1.0	0.0	1.0	1	0.9428932199953124
SDN00182_L00015_R00001.txt	0.1	1.0	0.0	1.0	1	1.2003767570131458
SDN00182_L00015_R00001.txt	0.2	1.0	0.0	1.0	1	1.110496397013776
SDN00182_L00015_R00001.txt	0.3	0.9912087912087912	0.017429193899782137	0.9916317991631799	2	1.1856963749742135
SDN00182_L00015_R00001.txt	0.4	0.9384615384615385	0.11594202898550725	0.9365079365079365	1	1.069583374017384
SDN00182_L00015_R00001.txt	0.5	0.8593406593406593	0.2466281310211946	0.8711566617862372	1	0.9750025450484827
SDN00183_L00015_R00005.txt	0	1.0	0.0	1.0	5	0.241775865026284
SDN00183_L00015_R00005.txt	0.01	1.0	0.0	1.0	5	0.6612332870136015
SDN00183_L00015_R00005.txt	0.02	1.0	0.0	1.0	5	0.8391849829931743
SDN00183_L00015_R00005.txt	0.05	1.0	0.0	1.0	5	0.665834728977643
SDN00183_L00015_R00005.txt	0.1	1.0	0.0	1.0	5	0.6713158959755674
SDN00183_L00015_R00005.txt	0.2	1.0	0.0	1.0	5	0.6545375079731457
SDN00183_L00015_R00005.txt	0.3	1.0	0.0	1.0	5	0.683617245987989
SDN00183_L00015_R00005.txt	0.4	1.0	0.0	1.0	5	0.735972321999725
SDN00183_L00015_R00005.txt	0.5	0.9443223443223443	0.1054823039555864	0.9414348462664714	3	1.1154930759803392
SDN00184_L00015_R00000.txt	0	1.0	0.0	1.0	0	0.5399116110056639
SDN00184_L00015_R00000.txt	0.01	1.0	0.0	1.0	0	0.5892193660256453
SDN00184_L00015_R00000.txt	0.02	1.0	0.0	1.0	0	0.8681173869990744
SDN00184_L00015_R00000.txt	0.05	1.0	0.0	1.0	0	0.7766164880013093
SDN00184_L00015_R00000.txt	0.1	1.0	0.0	1.0	0	0.9024782979977317
SDN00184_L00015_R00000.txt	0.2	1.0	0.0	1.0	0	0.9548420769860968
SDN00184_L00015_R00000.txt	0.3	0.9912087912087912	0.017429193899782137	0.9937238493723849	0	0.6263912019785494
SDN00184_L00015_R00000.txt	0.4	0.9472527472527472	0.10020876826722339	0.938949938949939	0	0.61679468001239
SDN00184_L00015_R00000.txt	0.5	0.9750915750915751	0.04860614724803431	0.9736456808199122	0	0.9722665590234101
SDN00185_L00015_R00005.txt	0	1.0	0.0	1.0	5	0.19954945700010285
SDN00185_L00015_R00005.txt	0.01	1.0	0.0	1.0	5	0.7661509920144454
SDN00185_L00015_R00005.txt	0.02	1.0	0.0	1.0	5	0.7158713139942847
SDN00185_L00015_R00005.txt	0.05	1.0	0.0	1.0	5	0.5606855649966747
SDN00185_L00015_R00005.txt	0.1	1.0	0.0	1.0	5	0.7087360629811883
SDN00185_L00015_R00005.txt	0.2	0.9743589743589743	0.05	0.9789377289377289	4	0.874234619026538
SDN00185_L00015_R00005.txt	0.3	0.9648351648351648	0.06794055201698514	0.9644351464435147	3	0.7810929539846256
SDN00185_L00015_R00005.txt	0.4	0.9340659340659341	0.12371134020618557	0.9413919413919414	2	0.6311664229724556
SDN00185_L00015_R00005.txt	0.5	0.967032967032967	0.06382978723404255	0.9633967789165446	5	0.631802759016864
SDN00186_L00015_R00002.txt	0	1.0	0.0	1.0	2	0.2994306689943187
SDN00186_L00015_R00002.txt	0.01	1.0	0.0	1.0	2	0.8877687600324862
SDN00186_L00015_R00002.txt	0.02	1.0	0.0	1.0	2	0.9822248140117154
SDN00186_L00015_R00002.txt	0.05	1.0	0.0	1.0	2	0.9855817549978383
SDN00186_L00015_R00002.txt	0.1	1.0	0.0	1.0	2	0.9955921689979732
SDN00186_L00015_R00002.txt	0.2	1.0	0.0	1.0	2	1.1587671879678965
SDN00186_L00015_R00002.txt	0.3	1.0	0.0	1.0	2	0.9178503809962422
SDN00186_L00015_R00002.txt	0.4	0.9912087912087912	0.017429193899782137	0.9938949938949939	1	1.1008792899665423
SDN00186_L00015_R00002.txt	0.5	0.8542124542124542	0.2544757033248082	0.8594436310395315	2	1.0457496470189653
SDN00187_L00015_R00000.txt	0	1.0	0.0	1.0	0	0.7421597040374763
SDN00187_L00015_R00000.txt	0.01	1.0	0.0	1.0	0	0.7136319149867631
SDN00187_L00015_R00000.txt	0.02	1.0	0.0	1.0	0	0.6751386499963701
SDN00187_L00015_R00000.txt	0.05	1.0	0.0	1.0	0	0.7834619359928183
SDN00187_L00015_R00000.txt	0.1	1.0	0.0	1.0	0	0.7722795929876156
SDN00187_L00015_R00000.txt	0.2	1.0	0.0	1.0	0	0.6227588090114295
SDN00187_L00015_R00000.txt	0.3	1.0	0.0	1.0	0	0.8633435009978712
SDN00187_L00015_R00000.txt	0.4	0.9912087912087912	0.017429193899782137	0.989010989010989	0	0.5493745619896799
SDN00187_L00015_R00000.txt	0.5	0.9912087912087912	0.017429193899782137	0.9926793557833089	1	0.8429140539956279
SDN00188_L00015_R00001.txt	0	1.0	0.0	1.0	1	0.5851564470212907
SDN00188_L00015_R00001.txt	0.01	1.0	0.0	1.0	1	0.9827020600205287
SDN00188_L00015_R00001.txt	0.02	1.0	0.0	1.0	1	1.0188962819520384
SDN00188_L00015_R00001.txt	0.05	1.0	0.0	1.0	1	1.0942131540505216
SDN00188_L00015_R00001.txt	0.1	1.0	0.0	1.0	1	0.9332478609867394
SDN00188_L00015_R00001.txt	0.2	0.9831501831501831	0.03314121037463977	0.9853479853479854	1	0.9654263460543007
SDN00188_L00015_R00001.txt	0.3	1.0	0.0	1.0	1	0.9671292059938423
SDN00188_L00015_R00001.txt	0.4	0.9399267399267399	0.11333794056668971	0.9352869352869353	1	0.9187320320052095
SDN00188_L00015_R00001.txt	0.5	0.9113553113553113	0.16285329744279947	0.9092240117130308	1	0.9298390480107628
SDN00189_L00015_R00001.txt	0	1.0	0.0	1.0	1	0.48788887198315933
SDN00189_L00015_R00001.txt	0.01	1.0	0.0	1.0	1	0.8517067810171284
SDN00189_L00015_R00001.txt	0.02	1.0	0.0	1.0	1	1.0022027849918231
SDN00189_L00015_R00001.txt	0.05	1.0	0.0	1.0	1	0.9971066009602509
SDN00189_L00015_R00001.txt	0.1	1.0	0.0	1.0	1	0.9093742399709299
SDN00189_L00015_R00001.txt	0.2	1.0	0.0	1.0	1	0.8590882450225763
SDN00189_L00015_R00001.txt	0.3	0.9677655677655678	0.06245564229950319	0.9696652719665272	1	0.9972759450320154
SDN00189_L00015_R00001.txt	0.4	0.958974358974359	0.07881773399014778	0.9572649572649573	1	0.9255963969626464
SDN00189_L00015_R00001.txt	0.5	0.9626373626373627	0.07203389830508475	0.9648609077598829	1	1.0489661649917252
SDN00190_L00015_R00000.txt	0	1.0	0.0	1.0	0	0.6445916009834036
SDN00190_L00015_R00000.txt	0.01	1.0	0.0	1.0	0	0.6363192020216957
SDN00190_L00015_R00000.txt	0.02	1.0	0.0	1.0	0	0.7757793010096066
SDN00190_L00015_R00000.txt	0.05	1.0	0.0	1.0	0	0.6615129600395449
SDN00190_L00015_R00000.txt	0.1	1.0	0.0	1.0	0	0.725963344972115
SDN00190_L00015_R00000.txt	0.2	1.0	0.0	1.0	0	0.9545627849875018
SDN00190_L00015_R00000.txt	0.3	1.0	0.0	1.0	0	0.8468870029901154
SDN00190_L00015_R00000.txt	0.4	0.9912087912087912	0.017429193899782137	0.9902319902319903	0	0.9411918520345353
SDN00190_L00015_R00000.txt	0.5	0.9018315018315018	0.17878585723815876	0.8916544655929722	0	0.6690402749809437
SDN00191_L00015_R00005.txt	0	1.0	0.0	1.0	5	0.23277735395822674
SDN00191_L00015_R00005.txt	0.01	1.0	0.0	1.0	5	0.7204764849739149
SDN00191_L00015_R00005.txt	0.02	1.0	0.0	1.0	5	0.7608795770211145
SDN00191_L00015_R00005.txt	0.05	1.0	0.0	1.0	5	0.8250849249889143
SDN00191_L00015_R00005.txt	0.1	1.0	0.0	1.0	5	0.6813308999990113
SDN00191_L00015_R00005.txt	0.2	1.0	0.0	1.0	5	0.6386361850309186
SDN00191_L00015_R00005.txt	0.3	0.9824175824175824	0.03455723542116631	0.9811715481171548	4	0.9206968569778837
SDN00191_L00015_R00005.txt	0.4	0.9457875457875458	0.10284920083391244	0.9462759462759462	5	0.782022169965785
SDN00191_L00015_R00005.txt	0.5	0.9824175824175824	0.03455723542116631	0.9809663250366032	5	0.6862322129891254
SDN00192_L00015_R00003.txt	0	1.0	0.0	1.0	3	0.2838962560053915
SDN00192_L00015_R00003.txt	0.01	1.0	0.0	1.0	3	0.6157554379897192
SDN00192_L00015_R00003.txt	0.02	1.0	0.0	1.0	3	0.7190814139903523
SDN00192_L00015_R00003.txt	0.05	1.0	0.0	1.0	3	0.5580749469809234
SDN00192_L00015_R00003.txt	0.1	1.0	0.0	1.0	3	0.5590740129700862
SDN00192_L00015_R00003.txt	0.2	1.0	0.0	1.0	3	0.6279888279968873
SDN00192_L00015_R00003.txt	0.3	1.0	0.0	1.0	3	0.6433806830318645
SDN00192_L00015_R00003.txt	0.4	0.9750915750915751	0.04860614724803431	0.9743589743589743	2	0.6721824510022998
SDN00192_L00015_R00003.txt	0.5	0.8549450549450549	0.2533589251439539	0.8740849194729137	1	0.651264744985383
SDN00193_L00015_R00001.txt	0	1.0	0.0	1.0	1	0.44085993902990595
SDN00193_L00015_R00001.txt	0.01	1.0	0.0	1.0	1	1.0046225130208768
SDN00193_L00015_R00001.txt	0.02	1.0	0.0	1.0	1	1.0487018520361744
SDN00193_L00015_R00001.txt	0.05	1.0	0.0	1.0	1	1.0643100109882653
SDN00193_L00015_R00001.txt	0.1	1.0	0.0	1.0	1	1.0758419929770753
SDN00193_L00015_R00001.txt	0.2	1.0	0.0	1.0	1	1.0695827479939908
SDN00193_L00015_R00001.txt	0.3	0.9648351648351648	0.06794055201698514	0.9675732217573222	1	1.0045321540092118
SDN00193_L00015_R00001.txt	0.4	0.9619047619047619	0.07339449541284404	0.9621489621489622	1	1.0671706149587408
SDN00193_L00015_R00001.txt	0.5	0.9648351648351648	0.06794055201698514	0.9751098096632503	1	1.095758770010434
SDN00194_L00015_R00004.txt	0	1.0	0.0	1.0	4	0.22601968102389947
SDN00194_L00015_R00004.txt	0.01	1.0	0.0	1.0	4	0.8064215260092169
SDN00194_L00015_R00004.txt	0.02	1.0	0.0	1.0	4	0.8442707550129853
SDN00194_L00015_R00004.txt	0.05	1.0	0.0	1.0	4	0.910841011966113
SDN00194_L00015_R00004.txt	0.1	1.0	0.0	1.0	4	0.8290205530356616
SDN00194_L00015_R00004.txt	0.2	1.0	0.0	1.0	4	0.7719812259892933
SDN00194_L00015_R00004.txt	0.3	1.0	0.0	1.0	4	0.7619805359863676
SDN00194_L00015_R00004.txt	0.4	0.9296703296703297	0.13141683778234087	0.9291819291819292	2	1.0135524499928579
SDN00194_L00015_R00004.txt	0.5	0.9824175824175824	0.03455723542116631	0.9838945827232797	2	0.9465096810017712
SDN00195_L00015_R00005.txt	0	1.0	0.0	1.0	5	0.2340365989948623
SDN00195_L00015_R00005.txt	0.01	1.0	0.0	1.0	5	0.8227531450102106
SDN00195_L00015_R00005.txt	0.02	1.0	0.0	1.0	5	0.818032136943657
SDN00195_L00015_R00005.txt	0.05	1.0	0.0	1.0	5	0.845343817025423
SDN00195_L00015_R00005.txt	0.1	1.0	0.0	1.0	5	0.8898393459967338
SDN00195_L00015_R00005.txt	0.2	0.9750915750915751	0.04860614724803431	0.9752747252747253	4	0.5955085409805179
SDN00195_L00015_R00005.txt	0.3	0.9736263736263736	0.05139186295503212	0.9759414225941423	4	0.5913633090094663
SDN00195_L00015_R00005.txt	0.4	0.9912087912087912	0.017429193899782137	0.9877899877899878	4	0.9635198430041783
SDN00195_L00015_R00005.txt	0.5	0.9824175824175824	0.03455723542116631	0.9824304538799414	3	0.9592842209967785
SDN00196_L00015_R00001.txt	0	1.0	0.0	1.0	1	0.28962671098997816
SDN00196_L00015_R00001.txt	0.01	1.0	0.0	1.0	1	0.9996900399564765
SDN00196_L00015_R00001.txt	0.02	1.0	0.0	1.0	1	1.1602102380129509
SDN00196_L00015_R00001.txt	0.05	1.0	0.0	1.0	1	0.9760211760294624
SDN00196_L00015_R00001.txt	0.1	1.0	0.0	1.0	1	1.0832366590038873
SDN00196_L00015_R00001.txt	0.2	1.0	0.0	1.0	1	1.117643614008557
SDN00196_L00015_R00001.txt	0.3	0.9912087912087912	0.017429193899782137	0.9937238493723849	1	0.9563745980267413
SDN00196_L00015_R00001.txt	0.4	0.9633699633699634	0.0706713780918728	0.9743589743589743	1	1.0940450399648398
SDN00196_L00015_R00001.txt	0.5	0.9619047619047619	0.07339449541284404	0.9633967789165446	1	1.0395032779779285
SDN00197_L00015_R00002.txt	0	1.0	0.0	1.0	2	0.2820631210342981
SDN00197_L00015_R00002.txt	0.01	1.0	0.0	1.0	2	0.6963939190027304
SDN00197_L00015_R00002.txt	0.02	1.0	0.0	1.0	2	0.900977351993788
SDN00197_L00015_R00002.txt	0.05	1.0	0.0	1.0	2	0.7091077530058101
SDN00197_L00015_R00002.txt	0.1	1.0	0.0	1.0	2	0.9739610379911028
SDN00197_L00015_R00002.txt	0.2	1.0	0.0	1.0	2	0.8796111659612507
SDN00197_L00015_R00002.txt	0.3	1.0	0.0	1.0	2	0.9384100550087169
SDN00197_L00015_R00002.txt	0.4	0.9648351648351648	0.06794055201698514	0.9658119658119658	2	0.9273100380087271
SDN00197_L00015_R00002.txt	0.5	0.9706959706959707	0.05693950177935943	0.9707174231332357	2	1.0274592430214398
SDN00198_L00015_R00005.txt	0	1.0	0.0	1.0	5	0.24362559098517522
SDN00198_L00015_R00005.txt	0.01	1.0	0.0	1.0	5	0.7519150410080329
SDN00198_L00015_R00005.txt	0.02	1.0	0.0	1.0	5	0.8445417809998617
SDN00198_L00015_R00005.txt	0.05	1.0	0.0	1.0	5	0.6531635649735108
SDN00198_L00015_R00005.txt	0.1	1.0	0.0	1.0	5	0.8192947569768876
SDN00198_L00015_R00005.txt	0.2	1.0	0.0	1.0	5	0.6720212769578211
SDN00198_L00015_R00005.txt	0.3	0.9912087912087912	0.017429193899782137	0.9895397489539749	4	0.8637421390158124
SDN00198_L00015_R00005.txt	0.4	1.0	0.0	1.0	5	0.6781105729751289
SDN00198_L00015_R00005.txt	0.5	0.9428571428571428	0.10810810810810811	0.9414348462664714	2	0.9309354569995776
SDN00199_L00015_R00004.txt	0	1.0	0.0	1.0	4	0.1236720199813135
SDN00199_L00015_R00004.txt	0.01	1.0	0.0	1.0	4	0.6364565519616008
SDN00199_L00015_R00004.txt	0.02	1.0	0.0	1.0	4	0.7675927300006151
SDN00199_L00015_R00004.txt	0.05	1.0	0.0	1.0	4	0.8450044770142995
SDN00199_L00015_R00004.txt	0.1	1.0	0.0	1.0	4	0.7966343309963122
SDN00199_L00015_R00004.txt	0.2	1.0	0.0	1.0	4	0.6848219909588806
SDN00199_L00015_R00004.txt	0.3	1.0	0.0	1.0	4	0.7687842109589837
SDN00199_L00015_R00004.txt	0.4	1.0	0.0	1.0	4	0.9924009880051017
SDN00199_L00015_R00004.txt	0.5	0.9706959706959707	0.05693950177935943	0.9736456808199122	3	0.9092182430322282
SDN00200_L00015_R00001.txt	0	1.0	0.0	1.0	1	0.8615623929654248
SDN00200_L00015_R00001.txt	0.01	1.0	0.0	1.0	1	0.9505880959914066
SDN00200_L00015_R00001.txt	0.02	1.0	0.0	1.0	1	0.9469954210217111
SDN00200_L00015_R00001.txt	0.05	1.0	0.0	1.0	1	0.9258161410107277
SDN00200_L00015_R00001.txt	0.1	1.0	0.0	1.0	1	0.9492630089516751
SDN00200_L00015_R00001.txt	0.2	0.9750915750915751	0.04860614724803431	0.9734432234432234	1	0.8832558990106918
SDN00200_L00015_R00001.txt	0.3	0.9267399267399268	0.13651877133105803	0.9320083682008368	1	0.9570040659746155
SDN00200_L00015_R00001.txt	0.4	0.8945054945054945	0.1908548707753479	0.9072039072039072	2	0.766104711976368
SDN00200_L00015_R00001.txt	0.5	0.9032967032967033	0.17635270541082165	0.9062957540263543	2	0.9682109709829092
SDN00201_L00020_R00001.txt	0	1.0	0.0	1.0	1	2.9232688159681857
SDN00201_L00020_R00001.txt	0.01	1.0	0.0	1.0	1	3.926230378972832
SDN00201_L00020_R00001.txt	0.02	0.9964912280701754	0.006993006993006993	0.9968414403032217	1	4.170627018029336
SDN00201_L00020_R00001.txt	0.05	1.0	0.0	1.0	1	4.19001537800068
SDN00201_L00020_R00001.txt	0.1	0.9841073271413828	0.0312880942706217	0.9837193304288008	1	4.240615087968763
SDN00201_L00020_R00001.txt	0.2	0.9407636738906089	0.11184723304754482	0.9419504643962848	1	4.077922706026584
SDN00201_L00020_R00001.txt	0.3	0.9490196078431372	0.09701492537313433	0.9484080188679245	1	4.8215861360076815
SDN00201_L00020_R00001.txt	0.4	0.9659442724458205	0.0658682634730539	0.9683522531819746	1	4.402722647995688
SDN00201_L00020_R00001.txt	0.5	0.9106295149638803	0.16407730200833648	0.9087907552620718	2	4.2278659529984
SDN00202_L00020_R00004.txt	0	1.0	0.0	1.0	4	1.3176158459973522
SDN00202_L00020_R00004.txt	0.01	1.0	0.0	1.0	4	3.4772173200035468
SDN00202_L00020_R00004.txt	0.02	1.0	0.0	1.0	4	3.5843454159912653
SDN00202_L00020_R00004.txt	0.05	1.0	0.0	1.0	4	3.6858167910249904
SDN00202_L00020_R00004.txt	0.1	0.9964912280701754	0.006993006993006993	0.9965604219215776	5	3.4554344180505723
SDN00202_L00020_R00004.txt	0.2	0.9964912280701754	0.006993006993006993	0.9971620227038184	5	3.6845430430257693
SDN00202_L00020_R00004.txt	0.3	0.987203302373581	0.02527002241695537	0.988502358490566	3	3.9021894459729083
SDN00202_L00020_R00004.txt	0.4	0.9964912280701754	0.006993006993006993	0.9958720330237358	3	3.826998165983241
SDN00202_L00020_R00004.txt	0.5	0.9667698658410733	0.06432281262485018	0.9678085018572018	3	3.710383303987328
SDN00203_L00020_R00002.txt	0	1.0	0.0	1.0	2	2.368365444999654
SDN00203_L00020_R00002.txt	0.01	1.0	0.0	1.0	2	3.861810477974359
SDN00203_L00020_R00002.txt	0.02	1.0	0.0	1.0	2	3.9988291490008123
SDN00203_L00020_R00002.txt	0.05	1.0	0.0	1.0	2	3.8856847590068355
SDN00203_L00020_R00002.txt	0.1	1.0	0.0	1.0	2	4.035433639015537
SDN00203_L00020_R00002.txt	0.2	1.0	0.0	1.0	2	3.7792361099855043
SDN00203_L00020_R00002.txt	0.3	0.9865841073271414	0.026476578411405296	0.9864386792452831	3	4.090551390952896
SDN00203_L00020_R00002.txt	0.4	0.9964912280701754	0.006993006993006993	0.9979360165118679	2	4.2092076989938505
SDN00203_L00020_R00002.txt	0.5	0.9182662538699691	0.1511161991986262	0.9244737928188197	3	4.056557898991741
SDN00204_L00020_R00000.txt	0	1.0	0.0	1.0	0	3.0393852260312997
